0,업종,상호명,시도,구,도로명,주소,x,y
1290,서양음식,더벤티칠곡운암역점,대구,북구,구암로,139(동천동),128.5561228,35.93206443
1291,서양음식,더벤티침산오페라점,대구,북구,침산로,"100상가동120(칠성동2가,오페라삼정그린코아더베스트)",128.591318,35.88519604
1292,서양음식,더벤티카페대구칠곡점,대구,북구,학정로,"421,109호(동천동,일도프라자)",128.5630877,35.94237567
1293,헬스클럽,더복서,대구,북구,구암로65길,50-11(구암동),128.5644236,35.94263617
1294,학원,더브레인두뇌학습센터,대구,북구,침산남로,136(침산동)동성빌딩6층,128.5904947,35.88815837
1295,서양음식,더블유-컬렉션,대구,북구,경대로,31(대현동),128.6134442,35.88443446
1296,일반한식,더비어,대구,북구,팔달로35길,88(노원동2가),128.5708456,35.89255696
1297,주점,더숲재즈펍(the숲jazzpub),대구,북구,연경중앙로8길,3-5(연경동),128.6189794,35.94456568
1298,일반한식,더오니기리,대구,북구,대학로23길,32(산격동),128.6090945,35.89330415
1299,서양음식,더오니기리,대구,북구,복현로,"31,1층(복현동)",128.6241047,35.89485828
1300,일반한식,더왕365경대점,대구,북구,대학로15길,11-2(산격동),128.6081099,35.89313991
1301,서양음식,더착한커피칠곡점,대구,북구,구암로15길,"10,102호(읍내동)",128.5497519,35.93339665
1302,일반한식,더채움,대구,북구,태암남로,33(구암동),128.5510824,35.92538995
1303,서양음식,더치이야기,대구,북구,호국로51길,35(서변동),128.5949701,35.92424284
1304,일반한식,더킹닭꼬치,대구,북구,칠성동,"1가,276-1번지칠성야시장판매대전통23호",128.6053366,35.87672537
1305,일반한식,더킹막창,대구,북구,원대로,"109,1층(노원동1가)",128.5822085,35.88717024
1306,스넥,더파크골프/더옵틱,대구,북구,환성정길,5(서변동),128.5961063,35.92244799
1307,농·축·수산품,더파크코리아(THEPARKKOREA),대구,북구,칠성시장로,9-1(칠성동1가),128.604681,35.87508973
1308,서양음식,더포아담하니복현점,대구,북구,대불로,"13,1층(산격동)",128.6144908,35.90164472
1309,서양음식,더포칠곡점,대구,북구,구암로65길,"50-9,2층(구암동)",128.5643544,35.94226373
1310,중국식,더하오,대구,북구,동암로12길,24(동천동),128.5561109,35.94296485
1311,일반한식,덕본국수,대구,북구,유통단지로3길,"7,1층104호(산격동,거평상가내)",128.603289,35.90577263
1312,제과점,덕산떡집,대구,북구,매전로4길,"31상가402동지하1층204호(매천동,한신더휴이스턴팰리스)",128.5439861,35.90599052
1313,일반한식,덕산식당,대구,북구,산격로,3(산격동),128.6050424,35.89089179
1314,농·축·수산품,덕성상회,대구,북구,칠성시장로,34(칠성동1가),128.6039134,35.87702959
1315,농·축·수산품,덕수냉동,대구,북구,칠성시장로5길,3(칠성동1가),128.6043246,35.87549198
1316,농·축·수산품,덕신상회,대구,북구,칠성시장로9길,8(칠성동1가),128.6028917,35.87756283
1317,농·축·수산품,덕진,대구,북구,칠성동,1가276-85번지,128.6054827,35.87630123
1318,일반한식,덕희야식상회,대구,북구,대동로1길,34가동104호(산격동),128.6103517,35.89863699
1319,제과점,던킨,대구,북구,연경지묘로,"6,1층101호(연경동)",128.6151186,35.94248626
1320,제과점,던킨도너츠칠곡홈플러스점,대구,북구,동암로12길,"8,1층(동천동)",128.5559672,35.94484991
1321,일반한식,데얼스,대구,북구,산격로6길,17-21층(산격동),128.6071251,35.89279543
1322,서양음식,데이데이,대구,북구,대학로23길,"32,2층(산격동)",128.6090945,35.89330415
1323,헬스클럽,데일리폴스튜디오,대구,북구,침산로,"173,6층601호(침산동)",128.5896846,35.89148394
1324,서양음식,덴스(Thence),대구,북구,관음로,295지하1층109호(읍내동),128.5521142,35.95412547
1325,일반한식,도가,대구,북구,관음동로,128청암타운상가1층107-5(읍내동),128.5476477,35.94413358
1326,농·축·수산품,도경유통,대구,북구,노원로1길,189-23(노원동3가),128.5772633,35.90169052
1327,일반한식,도고삼겹칠곡점,대구,북구,팔거천동로26길,"13,1층(동천동)",128.5578517,35.93560411
1328,일반한식,도깨비돼지국밥,대구,북구,매전로,72-17(태전동),128.5476113,35.9129141
1329,일반한식,도깨비돼지국밥,대구,북구,서변로,"41,1층(서변동)",128.5963868,35.91948394
1330,일반한식,도깨비돼지국밥,대구,북구,대현남로,40-1(대현동),128.6076196,35.88158018
1331,일반한식,도깨비식당,대구,북구,동천로23길,"6(동천동,루가빌딩)",128.5600896,35.94221246
1332,일반한식,도깨비야시장,대구,북구,산격로6길,23-1(산격동),128.6079287,35.89262697
1333,일반한식,도깨비칼국수,대구,북구,동천로,"128-16,105호(동천동)",128.5625425,35.94245477
1334,일반한식,도남지백숙,대구,북구,도남길,248(도남동),128.5885732,35.96890376
1335,일반한식,도남참집,대구,북구,도남길,1(국우동),128.5776135,35.95018451
1336,일반한식,도담725,대구,북구,연경중앙로4길,"7,1층(연경동)",128.619297,35.94347941
1337,일반한식,도담보리밥집,대구,북구,고성북로,"31층2호(고성동2가,고성아파트)",128.5830681,35.88276053
1338,일반한식,도담찜닭(금호점),대구,북구,한강로,"48,1층(사수동)",128.5149498,35.89700505
1339,일반한식,도담찜닭(복현.산격점),대구,북구,경진로1길,6(복현동),128.6143107,35.89586987
1340,일반한식,도담찜닭(칠곡보건대점),대구,북구,칠곡중앙대로69길,"24,1층(태전동)",128.5449127,35.92703111
1341,일반한식,도담찜닭(칠성점),대구,북구,칠성로17길,41층(칠성동2가),128.5974533,35.8821264
1342,스넥,도도한떡뽀끼,대구,북구,태암남로11길,"10,1층(구암동)",128.5540047,35.92579903
1343,스넥,도동분식,대구,북구,칠곡중앙대로,526B-6호(읍내동),128.551221,35.94252496
1344,스넥,도래미분식,대구,북구,연암로,"183가동106호(산격동,산격주공아파트)",128.5958895,35.90109672
1345,일반한식,도리집,대구,북구,대학로23길,19(산격동),128.6099591,35.89410845
1346,서양음식,도마도(DOMADO),대구,북구,경대로5길,24-91층(대현동),128.611188,35.88485197
1347,서양음식,도미노피자산격점,대구,북구,동북로,138-1(산격동),128.6082081,35.90062722
1348,서양음식,도미노피자칠곡점,대구,북구,구암로,139-1(동천동),128.5563253,35.9320445
1349,일반한식,도시락온,대구,북구,한강로,"17상가동1층107호(사수동,금호서한이다음)",128.5121045,35.89738101
1350,농·축·수산품,도신유통,대구,북구,매천로,45(팔달동),128.5412281,35.9009143
1351,일반한식,도우담725,대구,북구,침산로,162-141층(침산동),128.5906489,35.89065879
1352,일반한식,도쿄맨하탄,대구,북구,팔거천서로,255(읍내동),128.5540308,35.94584444
1353,일반한식,도쿄바나나,대구,북구,대학로23길,18-9(산격동),128.6097606,35.89444778
1354,일반한식,도토리원,대구,북구,대학로23길,23(산격동),128.6097146,35.89377903
1355,농·축·수산품,도현수산,대구,북구,대현로21길,7-35(대현동),128.6103701,35.8827559
1356,중국식,도휴,대구,북구,동화천로57길,"6,1층(연경동)",128.62308,35.94240155
